"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url_1","Input.image_A1_url","Input.image_B1_url","Input.image_url_2","Input.image_A2_url","Input.image_B2_url","Input.image_url_3","Input.image_A3_url","Input.image_B3_url","Input.image_url_4","Input.image_A4_url","Input.image_B4_url","Input.image_url_5","Input.image_A5_url","Input.image_B5_url","Input.image_url_6","Input.image_A6_url","Input.image_B6_url","Input.image_url_7","Input.image_A7_url","Input.image_B7_url","Input.image_url_8","Input.image_A8_url","Input.image_B8_url","Input.image_url_9","Input.image_A9_url","Input.image_B9_url","Input.image_url_10","Input.image_A10_url","Input.image_B10_url","Answer.choice1","Answer.choice10","Answer.choice2","Answer.choice3","Answer.choice4","Answer.choice5","Answer.choice6","Answer.choice7","Answer.choice8","Answer.choice9","Approve","Reject"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3O6CYIULEEHZJ8MMC16ONQWNK96WUH","A13QHXMU0OMNAY","Submitted","Thu Oct 25 21:49:25 PDT 2018","Thu Oct 25 21:55:42 PDT 2018","Thu Nov 01 21:55:42 PDT 2018","","","","377","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionB","optionA","optionB","optionA","optionA","optionA","optionB","optionA","optionA"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3ZSY5X72NYRZY7L3HLK91LWHA83ORT","A171SF2UF7YUN4","Submitted","Thu Oct 25 21:48:22 PDT 2018","Thu Oct 25 21:58:38 PDT 2018","Thu Nov 01 21:58:38 PDT 2018","","","","616","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionB","optionA","optionB","optionB","optionA","optionA","optionB","optionA","optionA"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","39ZSFO5CA9CDDOMN52N9Y02FIDXJU9","A1830YARZUAFPX","Submitted","Thu Oct 25 21:48:23 PDT 2018","Thu Oct 25 21:54:19 PDT 2018","Thu Nov 01 21:54:19 PDT 2018","","","","356","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionB","optionA","optionB","optionB","optionA","optionA","optionB","optionA","optionB"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3HWRJOOET6IPNV8R2WHIMJ7ZS8GES3","A18EWG6CNKAO2J","Submitted","Thu Oct 25 21:48:10 PDT 2018","Thu Oct 25 21:56:09 PDT 2018","Thu Nov 01 21:56:09 PDT 2018","","","","479","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionA","optionA","optionB","optionB","optionB","optionA","optionA","optionB","optionB","optionA"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3RANCT1ZVGX7V5OBHAAS0CJ2A8OUBZ","A1BZNPQ0H7ZSER","Submitted","Thu Oct 25 21:49:54 PDT 2018","Thu Oct 25 21:53:29 PDT 2018","Thu Nov 01 21:53:29 PDT 2018","","","","215","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionA","optionA","optionA","optionA","optionA","optionB","optionA","optionA","optionB"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3DYGAII7PMOH76I4J68OLVR2ORXQPB","A1D3QRG52OISSR","Submitted","Thu Oct 25 21:47:19 PDT 2018","Thu Oct 25 22:04:19 PDT 2018","Thu Nov 01 22:04:19 PDT 2018","","","","1020","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionA","optionA","optionA","optionA","optionA","optionA","optionA","optionA","optionB"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3JV9LGBJWUU89HCP1AQX2HIA8ZSGOP","A1FPCIKO68OQ63","Submitted","Thu Oct 25 21:47:17 PDT 2018","Thu Oct 25 21:55:10 PDT 2018","Thu Nov 01 21:55:10 PDT 2018","","","","473","100% (9/9)","100% (9/9)","100% (9/9)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionB","optionA","optionB","optionB","optionA","optionA","optionB","optionA","optionA"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3X4MXAO0BH473GU587BJIF93DA2WRD","A1G3G0YQ80PTL9","Submitted","Thu Oct 25 21:49:09 PDT 2018","Thu Oct 25 21:55:23 PDT 2018","Thu Nov 01 21:55:23 PDT 2018","","","","374","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionA","optionA","optionB","optionB","optionA","optionA","optionB","optionA","optionB"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","3J4Q2Z4UTZJ7RFF5VSMJDPZYHO0QW6","A1LD9ZQ3XTCWUN","Submitted","Thu Oct 25 21:48:34 PDT 2018","Thu Oct 25 22:10:59 PDT 2018","Thu Nov 01 22:10:59 PDT 2018","","","","1345","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionB","optionA","optionB","optionB","optionA","optionA","optionA","optionB","optionA"
"338431Z1FLUWCNOARJF7C10T6KERO9","3BIS89HFPKBV6NPSE9NCLLG8PPZ1RX","Choose one image from two images","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.30","Thu Oct 25 21:47:03 PDT 2018","80","BatchId:3413268;OriginalHitTemplateId:926158629;","7200","604800","Sat Nov 24 20:47:03 PST 2018","","","34T446B1C1UAPO41X3S3MP1DC4KC0L","A1OBB3PWYWK9KK","Submitted","Thu Oct 25 21:47:33 PDT 2018","Thu Oct 25 21:50:03 PDT 2018","Thu Nov 01 21:50:03 PDT 2018","","","","150","0% (0/0)","0% (0/0)","0% (0/0)","R0_1154_O_N_original.png","R0_1154_O_N_l2.png","R0_1154_O_N_diff.png","R0_131_O_A_original.png","R0_131_O_A_diff.png","R0_131_O_A_l2.png","R0_26_N_A_original.png","R0_26_N_A_l2.png","R0_26_N_A_diff.png","R0_307_~_A_original.png","R0_307_~_A_l2.png","R0_307_~_A_diff.png","R0_6955_A_N_original.png","R0_6955_A_N_diff.png","R0_6955_A_N_l2.png","R0_761_~_N_original.png","R0_761_~_N_diff.png","R0_761_~_N_l2.png","R48_1522_A_O_original.png","R48_1522_A_O_l2.png","R48_1522_A_O_diff.png","R49_5293_A_N_original.png","R49_5293_A_N_diff.png","R49_5293_A_N_l2.png","R49_572_O_A_original.png","R49_572_O_A_diff.png","R49_572_O_A_l2.png","R49_616_N_A_original.png","R49_616_N_A_l2.png","R49_616_N_A_diff.png","optionB","optionB","optionA","optionA","optionB","optionA","optionA","optionB","optionB","optionA"
