4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
9.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.010000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.020000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.280000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
1.370000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.080000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
