7.760000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.950000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.980000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.600000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
8.670000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
8.690000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
8.730000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
9.390000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
9.510000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
