2.160000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
2.250000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
2.310000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.530000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.670000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.710000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.820000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.750000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.220000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
