5.920000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
6.110000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
6.210000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.250000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
6.660000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
6.700000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.250000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.330000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.390000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.720000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
