"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url_1","Input.image_A1_url","Input.image_B1_url","Input.image_url_2","Input.image_A2_url","Input.image_B2_url","Input.image_url_3","Input.image_A3_url","Input.image_B3_url","Input.image_url_4","Input.image_A4_url","Input.image_B4_url","Input.image_url_5","Input.image_A5_url","Input.image_B5_url","Input.image_url_6","Input.image_A6_url","Input.image_B6_url","Input.image_url_7","Input.image_A7_url","Input.image_B7_url","Input.image_url_8","Input.image_A8_url","Input.image_B8_url","Input.image_url_9","Input.image_A9_url","Input.image_B9_url","Input.image_url_10","Input.image_A10_url","Input.image_B10_url","Answer.choice1","Answer.choice10","Answer.choice2","Answer.choice3","Answer.choice4","Answer.choice5","Answer.choice6","Answer.choice7","Answer.choice8","Answer.choice9","Approve","Reject"
"3FK4G712NXFNBUGGDPW0U5BZ14MSS9","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:21 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:21 PST 2018","","","3TE22NPXPCSOT89NNP92MJA4IKP44F","A18EYZSDYZ7NIG","Submitted","Thu Nov 01 03:42:24 PDT 2018","Thu Nov 01 03:46:01 PDT 2018","Thu Nov 08 02:46:01 PST 2018","","","","217","0% (0/0)","0% (0/0)","0% (0/0)","R38_592_A_O_original.png","R38_592_A_O_diff.png","R38_592_A_O_l2.png","R38_6_N_O_original.png","R38_6_N_O_diff.png","R38_6_N_O_l2.png","R38_7320_~_O_original.png","R38_7320_~_O_l2.png","R38_7320_~_O_diff.png","R38_892_O_A_original.png","R38_892_O_A_diff.png","R38_892_O_A_l2.png","R38_91_N_~_original.png","R38_91_N_~_l2.png","R38_91_N_~_diff.png","R38_95_N_A_original.png","R38_95_N_A_diff.png","R38_95_N_A_l2.png","R39_1183_O_N_original.png","R39_1183_O_N_diff.png","R39_1183_O_N_l2.png","R39_153_N_~_original.png","R39_153_N_~_diff.png","R39_153_N_~_l2.png","R39_1581_O_A_original.png","R39_1581_O_A_diff.png","R39_1581_O_A_l2.png","R39_1826_O_~_original.png","R39_1826_O_~_diff.png","R39_1826_O_~_l2.png","optionB","optionB","optionA","optionA","optionA","optionA","optionB","optionA","optionA","optionA"
"3S829FDFT2GP5MJXA97YYE6RFGEXDS","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:21 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:21 PST 2018","","","3CFJTT4SXU6FK2QLAC9DJW4XE4G7IH","A18EYZSDYZ7NIG","Submitted","Thu Nov 01 03:50:59 PDT 2018","Thu Nov 01 03:52:34 PDT 2018","Thu Nov 08 02:52:34 PST 2018","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","R13_1065_O_N_original.png","R13_1065_O_N_diff.png","R13_1065_O_N_l2.png","R13_250_N_~_original.png","R13_250_N_~_diff.png","R13_250_N_~_l2.png","R13_329_O_A_original.png","R13_329_O_A_l2.png","R13_329_O_A_diff.png","R13_365_N_O_original.png","R13_365_N_O_diff.png","R13_365_N_O_l2.png","R13_3863_A_N_original.png","R13_3863_A_N_l2.png","R13_3863_A_N_diff.png","R13_4251_~_O_original.png","R13_4251_~_O_l2.png","R13_4251_~_O_diff.png","R13_4966_~_A_original.png","R13_4966_~_A_l2.png","R13_4966_~_A_diff.png","R13_5076_~_N_original.png","R13_5076_~_N_diff.png","R13_5076_~_N_l2.png","R13_5935_A_O_original.png","R13_5935_A_O_l2.png","R13_5935_A_O_diff.png","R13_6285_A_~_original.png","R13_6285_A_~_diff.png","R13_6285_A_~_l2.png","optionA","optionB","optionA","optionA","optionA","optionB","optionA","optionB","optionB","optionB"
"3BFF0DJK8XROQUTV2P1Q4A7L3N0STY","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:22 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:22 PST 2018","","","3C44YUNSI25NIXEZEK2JSLF5MTEDPS","A18EYZSDYZ7NIG","Submitted","Thu Nov 01 03:46:19 PDT 2018","Thu Nov 01 03:47:48 PDT 2018","Thu Nov 08 02:47:48 PST 2018","","","","89","0% (0/0)","0% (0/0)","0% (0/0)","R41_5789_A_O_original.png","R41_5789_A_O_diff.png","R41_5789_A_O_l2.png","R41_6_N_A_original.png","R41_6_N_A_diff.png","R41_6_N_A_l2.png","R41_7198_~_N_original.png","R41_7198_~_N_diff.png","R41_7198_~_N_l2.png","R41_758_N_~_original.png","R41_758_N_~_diff.png","R41_758_N_~_l2.png","R42_1019_A_N_original.png","R42_1019_A_N_l2.png","R42_1019_A_N_diff.png","R42_1275_~_O_original.png","R42_1275_~_O_l2.png","R42_1275_~_O_diff.png","R42_1370_A_O_original.png","R42_1370_A_O_diff.png","R42_1370_A_O_l2.png","R42_1852_O_A_original.png","R42_1852_O_A_diff.png","R42_1852_O_A_l2.png","R42_2005_O_N_original.png","R42_2005_O_N_diff.png","R42_2005_O_N_l2.png","R42_2053_O_~_original.png","R42_2053_O_~_l2.png","R42_2053_O_~_diff.png","optionA","optionA","optionB","optionA","optionA","optionA","optionA","optionA","optionA","optionA"
"31HLTCK4BLA0DHOTCK7OGEC3CXMVGX","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:22 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:22 PST 2018","","","3W2LOLRXLCVG8G0OJTSV1TAA7K1RKD","A2OWT6YNGSTFGZ","Submitted","Fri Nov 02 04:19:17 PDT 2018","Fri Nov 02 04:22:54 PDT 2018","Fri Nov 09 03:22:54 PST 2018","","","","217","100% (8/8)","100% (8/8)","100% (6/6)","R30_1253_~_O_original.png","R30_1253_~_O_diff.png","R30_1253_~_O_l2.png","R30_2181_~_N_original.png","R30_2181_~_N_l2.png","R30_2181_~_N_diff.png","R30_320_N_O_original.png","R30_320_N_O_l2.png","R30_320_N_O_diff.png","R30_413_O_N_original.png","R30_413_O_N_l2.png","R30_413_O_N_diff.png","R30_538_N_~_original.png","R30_538_N_~_l2.png","R30_538_N_~_diff.png","R30_5470_A_N_original.png","R30_5470_A_N_diff.png","R30_5470_A_N_l2.png","R30_5591_A_O_original.png","R30_5591_A_O_diff.png","R30_5591_A_O_l2.png","R30_5766_~_A_original.png","R30_5766_~_A_diff.png","R30_5766_~_A_l2.png","R30_628_N_A_original.png","R30_628_N_A_l2.png","R30_628_N_A_diff.png","R30_6423_A_~_original.png","R30_6423_A_~_l2.png","R30_6423_A_~_diff.png","optionB","optionB","optionA","optionB","optionA","optionB","optionA","optionA","optionB","optionB"
"3AC6MFV69KXVMXOEXNE9MK10F85ZH0","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:21 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:21 PST 2018","","","3KXIR214I5WEQUU0JBQET4D6Y6T24H","A18EYZSDYZ7NIG","Submitted","Thu Nov 01 03:49:40 PDT 2018","Thu Nov 01 03:50:58 PDT 2018","Thu Nov 08 02:50:58 PST 2018","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","R9_1937_O_A_original.png","R9_1937_O_A_diff.png","R9_1937_O_A_l2.png","R9_2047_A_N_original.png","R9_2047_A_N_l2.png","R9_2047_A_N_diff.png","R9_2181_~_O_original.png","R9_2181_~_O_diff.png","R9_2181_~_O_l2.png","R9_2649_A_~_original.png","R9_2649_A_~_l2.png","R9_2649_A_~_diff.png","R9_3215_~_A_original.png","R9_3215_~_A_l2.png","R9_3215_~_A_diff.png","R9_352_N_O_original.png","R9_352_N_O_diff.png","R9_352_N_O_l2.png","R9_358_N_A_original.png","R9_358_N_A_diff.png","R9_358_N_A_l2.png","R9_384_O_~_original.png","R9_384_O_~_l2.png","R9_384_O_~_diff.png","R9_5987_A_O_original.png","R9_5987_A_O_diff.png","R9_5987_A_O_l2.png","R9_796_N_~_original.png","R9_796_N_~_l2.png","R9_796_N_~_diff.png","optionA","optionB","optionA","optionB","optionA","optionB","optionA","optionB","optionB","optionA"
"3KLL7H3EGDGEDDJ4WQP61EO4RXZVHW","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:22 PDT 2018","2","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Sat Dec 01 06:57:12 PST 2018","","","36DSNE9QZ6EI0J2Q9GBF6J5SH8FJOV","AUWHXEA1AXCVE","Rejected","Thu Nov 01 06:38:12 PDT 2018","Thu Nov 01 06:41:37 PDT 2018","Thu Nov 08 05:41:37 PST 2018","","Thu Nov 01 07:57:11 PDT 2018","Do the wrong one","205","0% (0/1)","0% (0/1)","0% (0/1)","R43_273_N_A_original.png","R43_273_N_A_l2.png","R43_273_N_A_diff.png","R43_313_N_~_original.png","R43_313_N_~_l2.png","R43_313_N_~_diff.png","R43_4122_A_O_original.png","R43_4122_A_O_diff.png","R43_4122_A_O_l2.png","R43_440_N_O_original.png","R43_440_N_O_diff.png","R43_440_N_O_l2.png","R43_4873_~_O_original.png","R43_4873_~_O_l2.png","R43_4873_~_O_diff.png","R43_4916_~_N_original.png","R43_4916_~_N_diff.png","R43_4916_~_N_l2.png","R43_5775_A_N_original.png","R43_5775_A_N_l2.png","R43_5775_A_N_diff.png","R43_6100_A_~_original.png","R43_6100_A_~_l2.png","R43_6100_A_~_diff.png","R44_162_O_A_original.png","R44_162_O_A_diff.png","R44_162_O_A_l2.png","R44_1707_~_N_original.png","R44_1707_~_N_diff.png","R44_1707_~_N_l2.png","optionB","optionB","optionB","optionA","optionA","optionA","optionA","optionA","optionA","optionA"
"3KLL7H3EGDGEDDJ4WQP61EO4RXZVHW","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:22 PDT 2018","2","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Sat Dec 01 06:57:12 PST 2018","","","388U7OUMF8HEVQTKF0IDI9V1TMVR07","A2OWT6YNGSTFGZ","Submitted","Fri Nov 02 04:01:59 PDT 2018","Fri Nov 02 04:05:02 PDT 2018","Fri Nov 09 03:05:02 PST 2018","","","","183","100% (8/8)","100% (8/8)","100% (6/6)","R43_273_N_A_original.png","R43_273_N_A_l2.png","R43_273_N_A_diff.png","R43_313_N_~_original.png","R43_313_N_~_l2.png","R43_313_N_~_diff.png","R43_4122_A_O_original.png","R43_4122_A_O_diff.png","R43_4122_A_O_l2.png","R43_440_N_O_original.png","R43_440_N_O_diff.png","R43_440_N_O_l2.png","R43_4873_~_O_original.png","R43_4873_~_O_l2.png","R43_4873_~_O_diff.png","R43_4916_~_N_original.png","R43_4916_~_N_diff.png","R43_4916_~_N_l2.png","R43_5775_A_N_original.png","R43_5775_A_N_l2.png","R43_5775_A_N_diff.png","R43_6100_A_~_original.png","R43_6100_A_~_l2.png","R43_6100_A_~_diff.png","R44_162_O_A_original.png","R44_162_O_A_diff.png","R44_162_O_A_l2.png","R44_1707_~_N_original.png","R44_1707_~_N_diff.png","R44_1707_~_N_l2.png","optionB","optionA","optionB","optionA","optionA","optionA","optionA","optionB","optionA","optionB"
"3ECKRY5B1QBVISZY35WUMW2FFLKZIT","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:22 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:22 PST 2018","","","37W3JXSD67OG0H6RM23SX0X2XEPYWI","A2OWT6YNGSTFGZ","Submitted","Fri Nov 02 03:54:59 PDT 2018","Fri Nov 02 03:57:14 PDT 2018","Fri Nov 09 02:57:14 PST 2018","","","","135","100% (8/8)","100% (8/8)","100% (6/6)","R25_4349_A_N_original.png","R25_4349_A_N_diff.png","R25_4349_A_N_l2.png","R25_4522_~_N_original.png","R25_4522_~_N_l2.png","R25_4522_~_N_diff.png","R25_454_N_O_original.png","R25_454_N_O_diff.png","R25_454_N_O_l2.png","R25_4658_A_O_original.png","R25_4658_A_O_diff.png","R25_4658_A_O_l2.png","R25_505_N_A_original.png","R25_505_N_A_diff.png","R25_505_N_A_l2.png","R25_6526_A_~_original.png","R25_6526_A_~_diff.png","R25_6526_A_~_l2.png","R25_699_O_~_original.png","R25_699_O_~_l2.png","R25_699_O_~_diff.png","R25_906_O_N_original.png","R25_906_O_N_l2.png","R25_906_O_N_diff.png","R26_1124_O_~_original.png","R26_1124_O_~_diff.png","R26_1124_O_~_l2.png","R26_1461_O_A_original.png","R26_1461_O_A_l2.png","R26_1461_O_A_diff.png","optionA","optionB","optionA","optionA","optionA","optionA","optionA","optionA","optionB","optionB"
"3DQYSJDTYLQUXSXX64II4WOCFSFXEL","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:22 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:22 PST 2018","","","34T446B1C1UAPO41X3SITEWFTLSC0M","A2OWT6YNGSTFGZ","Submitted","Fri Nov 02 01:48:10 PDT 2018","Fri Nov 02 01:57:19 PDT 2018","Fri Nov 09 00:57:19 PST 2018","","","","549","100% (8/8)","100% (8/8)","100% (6/6)","R42_238_N_~_original.png","R42_238_N_~_diff.png","R42_238_N_~_l2.png","R42_250_N_A_original.png","R42_250_N_A_l2.png","R42_250_N_A_diff.png","R42_2933_~_N_original.png","R42_2933_~_N_diff.png","R42_2933_~_N_l2.png","R42_305_N_O_original.png","R42_305_N_O_diff.png","R42_305_N_O_l2.png","R42_3541_~_A_original.png","R42_3541_~_A_diff.png","R42_3541_~_A_l2.png","R42_5293_A_~_original.png","R42_5293_A_~_l2.png","R42_5293_A_~_diff.png","R43_1316_O_N_original.png","R43_1316_O_N_diff.png","R43_1316_O_N_l2.png","R43_1620_O_~_original.png","R43_1620_O_~_diff.png","R43_1620_O_~_l2.png","R43_1703_~_A_original.png","R43_1703_~_A_l2.png","R43_1703_~_A_diff.png","R43_1834_O_A_original.png","R43_1834_O_A_l2.png","R43_1834_O_A_diff.png","optionA","optionA","optionB","optionA","optionB","optionB","optionB","optionA","optionB","optionA"
"3EQPA8A374BRD3J4LNHUYXHFS09ZJ5","34CUFVRA0LE9BQRCXQ0QQAP5666NEA","Choose one image from two images(Part 2-2)","Choose one image from two images that more similar to the given reference image","image, comparison, choose, abtest","$0.01","Tue Oct 30 00:44:22 PDT 2018","1","BatchId:212037;OriginalHitTemplateId:921338788;","10800","604800","Wed Nov 28 23:44:22 PST 2018","","","3SKEMFQBZ4LAQBLSKKMVACF5HSB8KG","A18EYZSDYZ7NIG","Submitted","Thu Nov 01 03:48:14 PDT 2018","Thu Nov 01 03:49:36 PDT 2018","Thu Nov 08 02:49:36 PST 2018","","","","82","0% (0/0)","0% (0/0)","0% (0/0)","R32_474_~_O_original.png","R32_474_~_O_l2.png","R32_474_~_O_diff.png","R32_5140_A_N_original.png","R32_5140_A_N_diff.png","R32_5140_A_N_l2.png","R32_6241_~_N_original.png","R32_6241_~_N_diff.png","R32_6241_~_N_l2.png","R32_96_O_~_original.png","R32_96_O_~_l2.png","R32_96_O_~_diff.png","R33_1469_O_A_original.png","R33_1469_O_A_diff.png","R33_1469_O_A_l2.png","R33_1703_~_O_original.png","R33_1703_~_O_l2.png","R33_1703_~_O_diff.png","R33_282_A_O_original.png","R33_282_A_O_diff.png","R33_282_A_O_l2.png","R33_354_N_~_original.png","R33_354_N_~_diff.png","R33_354_N_~_l2.png","R33_474_~_A_original.png","R33_474_~_A_diff.png","R33_474_~_A_l2.png","R33_4805_~_N_original.png","R33_4805_~_N_l2.png","R33_4805_~_N_diff.png","optionA","optionB","optionA","optionA","optionB","optionA","optionA","optionB","optionA","optionA"
