0.000000000000000000e+00,9.999000000000000110e-01,5.920000000000000000e+02
0.000000000000000000e+00,9.969799999999999773e-01,3.498000000000000000e+03
0.000000000000000000e+00,9.962600000000000344e-01,8.422000000000000000e+03
0.000000000000000000e+00,9.952499999999999680e-01,2.126000000000000000e+03
0.000000000000000000e+00,9.931400000000000228e-01,2.895000000000000000e+03
0.000000000000000000e+00,9.925100000000000033e-01,1.005000000000000000e+03
0.000000000000000000e+00,9.901900000000000146e-01,7.100000000000000000e+01
0.000000000000000000e+00,9.867000000000000215e-01,5.670000000000000000e+03
0.000000000000000000e+00,9.864500000000000490e-01,7.957000000000000000e+03
0.000000000000000000e+00,9.852600000000000247e-01,3.707000000000000000e+03
0.000000000000000000e+00,9.844199999999999617e-01,1.104000000000000000e+03
0.000000000000000000e+00,9.838599999999999568e-01,1.240000000000000000e+03
0.000000000000000000e+00,9.834000000000000519e-01,8.670000000000000000e+02
0.000000000000000000e+00,9.833699999999999664e-01,2.710000000000000000e+02
0.000000000000000000e+00,9.828500000000000014e-01,2.845000000000000000e+03
0.000000000000000000e+00,9.809299999999999686e-01,5.572000000000000000e+03
0.000000000000000000e+00,9.808900000000000396e-01,5.616000000000000000e+03
0.000000000000000000e+00,9.795599999999999863e-01,1.824000000000000000e+03
0.000000000000000000e+00,9.794399999999999773e-01,5.987000000000000000e+03
0.000000000000000000e+00,9.766500000000000181e-01,1.753000000000000000e+03
0.000000000000000000e+00,9.743800000000000239e-01,6.210000000000000000e+02
0.000000000000000000e+00,9.717099999999999627e-01,5.935000000000000000e+03
0.000000000000000000e+00,9.709499999999999797e-01,1.076000000000000000e+03
0.000000000000000000e+00,9.696000000000000174e-01,1.370000000000000000e+03
0.000000000000000000e+00,9.670199999999999907e-01,7.467000000000000000e+03
0.000000000000000000e+00,9.659699999999999953e-01,3.548000000000000000e+03
0.000000000000000000e+00,9.656099999999999683e-01,1.786000000000000000e+03
0.000000000000000000e+00,9.649199999999999999e-01,2.550000000000000000e+03
0.000000000000000000e+00,9.639199999999999990e-01,3.670000000000000000e+03
0.000000000000000000e+00,9.626500000000000057e-01,3.446000000000000000e+03
0.000000000000000000e+00,9.607499999999999929e-01,5.238000000000000000e+03
0.000000000000000000e+00,9.581600000000000117e-01,9.720000000000000000e+02
0.000000000000000000e+00,9.576999999999999957e-01,4.815000000000000000e+03
0.000000000000000000e+00,9.561600000000000099e-01,2.549000000000000000e+03
0.000000000000000000e+00,9.552899999999999725e-01,2.499000000000000000e+03
0.000000000000000000e+00,9.524799999999999933e-01,4.218000000000000000e+03
0.000000000000000000e+00,9.522300000000000209e-01,2.391000000000000000e+03
0.000000000000000000e+00,9.497900000000000231e-01,4.410000000000000000e+02
0.000000000000000000e+00,9.482300000000000173e-01,3.750000000000000000e+02
0.000000000000000000e+00,9.478299999999999503e-01,1.693000000000000000e+03
0.000000000000000000e+00,9.464299999999999935e-01,7.063000000000000000e+03
0.000000000000000000e+00,9.460800000000000320e-01,4.019000000000000000e+03
0.000000000000000000e+00,9.459899999999999975e-01,6.900000000000000000e+03
0.000000000000000000e+00,9.459600000000000231e-01,2.738000000000000000e+03
0.000000000000000000e+00,9.443000000000000282e-01,5.789000000000000000e+03
0.000000000000000000e+00,9.438499999999999668e-01,5.591000000000000000e+03
0.000000000000000000e+00,9.435999999999999943e-01,2.820000000000000000e+02
0.000000000000000000e+00,9.419100000000000250e-01,3.983000000000000000e+03
0.000000000000000000e+00,9.409499999999999531e-01,5.458000000000000000e+03
0.000000000000000000e+00,9.376700000000000035e-01,3.569000000000000000e+03
0.000000000000000000e+00,9.354999999999999982e-01,7.042000000000000000e+03
0.000000000000000000e+00,9.352800000000000002e-01,5.768000000000000000e+03
0.000000000000000000e+00,9.342000000000000304e-01,4.952000000000000000e+03
0.000000000000000000e+00,9.337699999999999889e-01,4.901000000000000000e+03
0.000000000000000000e+00,9.325700000000000101e-01,4.943000000000000000e+03
0.000000000000000000e+00,9.318699999999999761e-01,6.285000000000000000e+03
0.000000000000000000e+00,9.293099999999999694e-01,5.090000000000000000e+02
0.000000000000000000e+00,9.292399999999999549e-01,2.426000000000000000e+03
0.000000000000000000e+00,9.289399999999999880e-01,1.776000000000000000e+03
0.000000000000000000e+00,9.274200000000000221e-01,8.083000000000000000e+03
0.000000000000000000e+00,9.252599999999999714e-01,6.955000000000000000e+03
0.000000000000000000e+00,9.251700000000000479e-01,4.117000000000000000e+03
0.000000000000000000e+00,9.246299999999999519e-01,6.755000000000000000e+03
0.000000000000000000e+00,9.235200000000000076e-01,3.469000000000000000e+03
0.000000000000000000e+00,9.213200000000000278e-01,3.310000000000000000e+03
0.000000000000000000e+00,9.211899999999999533e-01,1.522000000000000000e+03
0.000000000000000000e+00,9.197199999999999820e-01,4.658000000000000000e+03
0.000000000000000000e+00,9.195400000000000240e-01,5.465000000000000000e+03
0.000000000000000000e+00,9.191300000000000026e-01,6.576000000000000000e+03
0.000000000000000000e+00,9.188499999999999446e-01,3.954000000000000000e+03
0.000000000000000000e+00,9.176199999999999912e-01,7.607000000000000000e+03
0.000000000000000000e+00,9.173200000000000243e-01,3.827000000000000000e+03
0.000000000000000000e+00,9.170399999999999663e-01,3.010000000000000000e+02
0.000000000000000000e+00,9.142599999999999616e-01,5.470000000000000000e+03
0.000000000000000000e+00,9.138300000000000312e-01,7.435000000000000000e+03
0.000000000000000000e+00,9.130399999999999627e-01,6.146000000000000000e+03
0.000000000000000000e+00,9.123400000000000398e-01,6.695000000000000000e+03
0.000000000000000000e+00,9.107199999999999740e-01,7.294000000000000000e+03
0.000000000000000000e+00,9.055600000000000316e-01,1.280000000000000000e+02
0.000000000000000000e+00,9.055499999999999661e-01,3.187000000000000000e+03
0.000000000000000000e+00,9.025900000000000034e-01,2.879000000000000000e+03
0.000000000000000000e+00,9.025499999999999634e-01,2.530000000000000000e+02
0.000000000000000000e+00,9.020799999999999930e-01,3.382000000000000000e+03
0.000000000000000000e+00,9.019399999999999640e-01,6.981000000000000000e+03
0.000000000000000000e+00,9.000700000000000367e-01,2.425000000000000000e+03
0.000000000000000000e+00,8.995900000000000007e-01,1.420000000000000000e+03
0.000000000000000000e+00,8.984699999999999909e-01,7.100000000000000000e+03
0.000000000000000000e+00,8.963100000000000511e-01,8.304000000000000000e+03
0.000000000000000000e+00,8.962799999999999656e-01,7.168000000000000000e+03
0.000000000000000000e+00,8.928599999999999870e-01,5.005000000000000000e+03
0.000000000000000000e+00,8.912600000000000522e-01,3.660000000000000000e+03
0.000000000000000000e+00,8.911400000000000432e-01,4.122000000000000000e+03
0.000000000000000000e+00,8.901799999999999713e-01,6.526000000000000000e+03
0.000000000000000000e+00,8.898000000000000353e-01,2.670000000000000000e+02
0.000000000000000000e+00,8.895999999999999464e-01,4.431000000000000000e+03
0.000000000000000000e+00,8.882799999999999585e-01,3.004000000000000000e+03
0.000000000000000000e+00,8.882400000000000295e-01,2.536000000000000000e+03
0.000000000000000000e+00,8.881400000000000405e-01,2.310000000000000000e+02
0.000000000000000000e+00,8.874900000000000011e-01,6.766000000000000000e+03
0.000000000000000000e+00,8.871400000000000396e-01,8.730000000000000000e+02
0.000000000000000000e+00,8.869200000000000417e-01,2.290000000000000000e+03
0.000000000000000000e+00,8.866000000000000547e-01,7.732000000000000000e+03
0.000000000000000000e+00,8.843400000000000150e-01,2.475000000000000000e+03
0.000000000000000000e+00,8.836399999999999810e-01,3.185000000000000000e+03
0.000000000000000000e+00,8.835899999999999865e-01,2.727000000000000000e+03
0.000000000000000000e+00,8.828000000000000291e-01,6.804000000000000000e+03
0.000000000000000000e+00,8.814400000000000013e-01,1.153000000000000000e+03
0.000000000000000000e+00,8.811700000000000088e-01,3.605000000000000000e+03
0.000000000000000000e+00,8.802999999999999714e-01,7.688000000000000000e+03
0.000000000000000000e+00,8.791999999999999815e-01,5.500000000000000000e+03
0.000000000000000000e+00,8.775899999999999812e-01,7.980000000000000000e+02
0.000000000000000000e+00,8.757599999999999829e-01,1.324000000000000000e+03
0.000000000000000000e+00,8.755199999999999649e-01,7.720000000000000000e+02
0.000000000000000000e+00,8.753900000000000015e-01,6.250000000000000000e+02
0.000000000000000000e+00,8.739500000000000046e-01,1.930000000000000000e+03
0.000000000000000000e+00,8.737000000000000322e-01,1.594000000000000000e+03
0.000000000000000000e+00,8.729500000000000037e-01,6.213000000000000000e+03
0.000000000000000000e+00,8.728299999999999947e-01,3.501000000000000000e+03
0.000000000000000000e+00,8.721600000000000463e-01,7.562000000000000000e+03
0.000000000000000000e+00,8.713300000000000489e-01,2.326000000000000000e+03
0.000000000000000000e+00,8.708099999999999730e-01,2.429000000000000000e+03
0.000000000000000000e+00,8.706000000000000405e-01,7.428000000000000000e+03
0.000000000000000000e+00,8.693100000000000271e-01,7.284000000000000000e+03
0.000000000000000000e+00,8.682600000000000318e-01,2.519000000000000000e+03
0.000000000000000000e+00,8.676000000000000378e-01,8.690000000000000000e+02
0.000000000000000000e+00,8.675199999999999578e-01,1.443000000000000000e+03
0.000000000000000000e+00,8.622499999999999609e-01,7.841000000000000000e+03
0.000000000000000000e+00,8.601900000000000102e-01,4.697000000000000000e+03
0.000000000000000000e+00,8.598400000000000487e-01,5.663000000000000000e+03
0.000000000000000000e+00,8.592899999999999983e-01,1.811000000000000000e+03
0.000000000000000000e+00,8.573699999999999655e-01,1.951000000000000000e+03
0.000000000000000000e+00,8.558999999999999941e-01,7.206000000000000000e+03
0.000000000000000000e+00,8.538999999999999924e-01,4.560000000000000000e+02
0.000000000000000000e+00,8.533300000000000329e-01,1.244000000000000000e+03
0.000000000000000000e+00,8.527799999999999825e-01,2.611000000000000000e+03
0.000000000000000000e+00,8.512999999999999456e-01,4.320000000000000000e+02
0.000000000000000000e+00,8.510900000000000132e-01,8.294000000000000000e+03
0.000000000000000000e+00,8.501699999999999813e-01,1.747000000000000000e+03
0.000000000000000000e+00,8.490100000000000424e-01,7.766000000000000000e+03
0.000000000000000000e+00,8.477000000000000091e-01,2.250000000000000000e+02
0.000000000000000000e+00,8.474300000000000166e-01,6.627000000000000000e+03
0.000000000000000000e+00,8.473800000000000221e-01,8.305000000000000000e+03
0.000000000000000000e+00,8.442300000000000360e-01,6.970000000000000000e+03
0.000000000000000000e+00,8.429100000000000481e-01,5.817000000000000000e+03
0.000000000000000000e+00,8.427799999999999736e-01,6.736000000000000000e+03
0.000000000000000000e+00,8.426099999999999701e-01,8.279000000000000000e+03
0.000000000000000000e+00,8.424399999999999666e-01,7.554000000000000000e+03
0.000000000000000000e+00,8.417900000000000382e-01,1.691000000000000000e+03
0.000000000000000000e+00,8.415899999999999492e-01,4.508000000000000000e+03
0.000000000000000000e+00,8.411899999999999933e-01,1.342000000000000000e+03
0.000000000000000000e+00,8.411100000000000243e-01,4.272000000000000000e+03
0.000000000000000000e+00,8.407799999999999718e-01,1.313000000000000000e+03
0.000000000000000000e+00,8.397700000000000164e-01,2.493000000000000000e+03
0.000000000000000000e+00,8.396900000000000475e-01,6.551000000000000000e+03
0.000000000000000000e+00,8.394099999999999895e-01,7.092000000000000000e+03
0.000000000000000000e+00,8.390699999999999825e-01,4.942000000000000000e+03
0.000000000000000000e+00,8.390199999999999880e-01,8.500000000000000000e+03
0.000000000000000000e+00,8.357099999999999529e-01,4.299000000000000000e+03
0.000000000000000000e+00,8.354300000000000059e-01,7.390000000000000000e+02
0.000000000000000000e+00,8.353199999999999514e-01,5.000000000000000000e+00
0.000000000000000000e+00,8.313000000000000389e-01,5.420000000000000000e+02
0.000000000000000000e+00,8.310600000000000209e-01,1.450000000000000000e+03
0.000000000000000000e+00,8.303700000000000525e-01,7.224000000000000000e+03
0.000000000000000000e+00,8.296000000000000041e-01,1.386000000000000000e+03
0.000000000000000000e+00,8.294399999999999551e-01,4.220000000000000000e+02
0.000000000000000000e+00,8.293899999999999606e-01,1.303000000000000000e+03
0.000000000000000000e+00,8.293800000000000061e-01,1.010000000000000000e+02
0.000000000000000000e+00,8.284000000000000252e-01,1.395000000000000000e+03
0.000000000000000000e+00,8.274299999999999988e-01,4.905000000000000000e+03
0.000000000000000000e+00,8.271600000000000064e-01,5.775000000000000000e+03
0.000000000000000000e+00,8.270699999999999719e-01,4.390000000000000000e+02
0.000000000000000000e+00,8.263599999999999834e-01,7.285000000000000000e+03
0.000000000000000000e+00,8.261800000000000255e-01,3.863000000000000000e+03
0.000000000000000000e+00,8.253800000000000026e-01,3.295000000000000000e+03
0.000000000000000000e+00,8.251500000000000501e-01,3.629000000000000000e+03
0.000000000000000000e+00,8.245099999999999651e-01,7.898000000000000000e+03
0.000000000000000000e+00,8.229300000000000503e-01,3.126000000000000000e+03
0.000000000000000000e+00,8.226200000000000179e-01,8.523000000000000000e+03
0.000000000000000000e+00,8.218600000000000350e-01,5.459000000000000000e+03
0.000000000000000000e+00,8.217999999999999750e-01,3.161000000000000000e+03
0.000000000000000000e+00,8.215599999999999570e-01,7.896000000000000000e+03
0.000000000000000000e+00,8.199999999999999512e-01,2.224000000000000000e+03
0.000000000000000000e+00,8.187999999999999723e-01,3.502000000000000000e+03
0.000000000000000000e+00,8.174900000000000500e-01,3.246000000000000000e+03
0.000000000000000000e+00,8.152700000000000502e-01,9.510000000000000000e+02
0.000000000000000000e+00,8.151800000000000157e-01,2.160000000000000000e+02
0.000000000000000000e+00,8.140199999999999658e-01,6.545000000000000000e+03
0.000000000000000000e+00,8.129699999999999704e-01,5.119000000000000000e+03
0.000000000000000000e+00,8.118300000000000516e-01,5.138000000000000000e+03
0.000000000000000000e+00,8.114999999999999991e-01,3.671000000000000000e+03
0.000000000000000000e+00,8.104500000000000037e-01,7.101000000000000000e+03
0.000000000000000000e+00,8.098999999999999533e-01,5.043000000000000000e+03
0.000000000000000000e+00,8.094599999999999573e-01,2.279000000000000000e+03
0.000000000000000000e+00,8.076400000000000245e-01,1.013000000000000000e+03
0.000000000000000000e+00,8.068899999999999961e-01,6.676000000000000000e+03
0.000000000000000000e+00,8.050000000000000488e-01,1.831000000000000000e+03
0.000000000000000000e+00,8.039600000000000080e-01,5.955000000000000000e+03
0.000000000000000000e+00,8.034900000000000375e-01,7.256000000000000000e+03
0.000000000000000000e+00,7.989000000000000545e-01,4.596000000000000000e+03
0.000000000000000000e+00,7.984099999999999531e-01,7.822000000000000000e+03
0.000000000000000000e+00,7.983799999999999786e-01,6.725000000000000000e+03
0.000000000000000000e+00,7.977100000000000302e-01,1.642000000000000000e+03
0.000000000000000000e+00,7.971399999999999597e-01,8.290000000000000000e+03
0.000000000000000000e+00,7.965600000000000458e-01,7.656000000000000000e+03
0.000000000000000000e+00,7.931799999999999962e-01,4.128000000000000000e+03
0.000000000000000000e+00,7.924200000000000133e-01,3.012000000000000000e+03
0.000000000000000000e+00,7.903200000000000225e-01,3.055000000000000000e+03
0.000000000000000000e+00,7.885199999999999987e-01,4.861000000000000000e+03
0.000000000000000000e+00,7.871799999999999908e-01,5.431000000000000000e+03
0.000000000000000000e+00,7.862000000000000099e-01,3.905000000000000000e+03
0.000000000000000000e+00,7.849699999999999456e-01,8.025000000000000000e+03
0.000000000000000000e+00,7.845699999999999896e-01,7.924000000000000000e+03
0.000000000000000000e+00,7.841399999999999482e-01,7.093000000000000000e+03
0.000000000000000000e+00,7.819800000000000084e-01,8.880000000000000000e+02
0.000000000000000000e+00,7.810000000000000275e-01,4.816000000000000000e+03
0.000000000000000000e+00,7.795800000000000507e-01,2.047000000000000000e+03
0.000000000000000000e+00,7.780700000000000394e-01,6.690000000000000000e+03
0.000000000000000000e+00,7.768100000000000005e-01,3.437000000000000000e+03
0.000000000000000000e+00,7.760000000000000231e-01,2.722000000000000000e+03
0.000000000000000000e+00,7.725600000000000245e-01,4.936000000000000000e+03
0.000000000000000000e+00,7.721000000000000085e-01,5.564000000000000000e+03
0.000000000000000000e+00,7.707000000000000517e-01,7.118000000000000000e+03
0.000000000000000000e+00,7.702499999999999902e-01,9.640000000000000000e+02
0.000000000000000000e+00,7.689399999999999569e-01,2.460000000000000000e+03
0.000000000000000000e+00,7.688899999999999624e-01,8.466000000000000000e+03
0.000000000000000000e+00,7.687699999999999534e-01,2.150000000000000000e+03
0.000000000000000000e+00,7.686399999999999899e-01,7.122000000000000000e+03
0.000000000000000000e+00,7.658800000000000052e-01,7.710000000000000000e+03
0.000000000000000000e+00,7.651900000000000368e-01,7.253000000000000000e+03
0.000000000000000000e+00,7.639399999999999524e-01,7.950000000000000000e+02
0.000000000000000000e+00,7.630799999999999805e-01,7.028000000000000000e+03
0.000000000000000000e+00,7.625199999999999756e-01,7.873000000000000000e+03
0.000000000000000000e+00,7.624300000000000521e-01,1.614000000000000000e+03
0.000000000000000000e+00,7.601499999999999924e-01,4.220000000000000000e+03
0.000000000000000000e+00,7.588500000000000245e-01,2.402000000000000000e+03
0.000000000000000000e+00,7.575100000000000167e-01,4.383000000000000000e+03
0.000000000000000000e+00,7.564199999999999813e-01,6.493000000000000000e+03
0.000000000000000000e+00,7.550799999999999734e-01,4.320000000000000000e+03
0.000000000000000000e+00,7.550499999999999989e-01,5.228000000000000000e+03
0.000000000000000000e+00,7.531499999999999861e-01,6.991000000000000000e+03
0.000000000000000000e+00,7.529000000000000137e-01,6.423000000000000000e+03
0.000000000000000000e+00,7.523300000000000542e-01,6.397000000000000000e+03
0.000000000000000000e+00,7.523100000000000342e-01,8.371000000000000000e+03
0.000000000000000000e+00,7.509700000000000264e-01,3.657000000000000000e+03
0.000000000000000000e+00,7.502499999999999725e-01,7.600000000000000000e+03
0.000000000000000000e+00,7.495300000000000296e-01,6.245000000000000000e+03
0.000000000000000000e+00,7.493800000000000461e-01,1.052000000000000000e+03
0.000000000000000000e+00,7.480200000000000182e-01,5.059000000000000000e+03
0.000000000000000000e+00,7.478700000000000347e-01,7.270000000000000000e+03
0.000000000000000000e+00,7.478000000000000203e-01,3.319000000000000000e+03
1.000000000000000000e+00,9.919499999999999984e-01,4.132000000000000000e+03
1.000000000000000000e+00,9.918599999999999639e-01,4.492000000000000000e+03
1.000000000000000000e+00,9.915300000000000225e-01,3.865000000000000000e+03
1.000000000000000000e+00,9.914500000000000535e-01,3.694000000000000000e+03
1.000000000000000000e+00,9.908799999999999830e-01,3.402000000000000000e+03
1.000000000000000000e+00,9.903100000000000236e-01,1.889000000000000000e+03
1.000000000000000000e+00,9.899599999999999511e-01,1.010000000000000000e+03
1.000000000000000000e+00,9.893899999999999917e-01,2.260000000000000000e+02
1.000000000000000000e+00,9.892699999999999827e-01,7.599000000000000000e+03
1.000000000000000000e+00,9.889799999999999702e-01,6.604000000000000000e+03
1.000000000000000000e+00,9.889200000000000212e-01,2.831000000000000000e+03
1.000000000000000000e+00,9.885599999999999943e-01,5.024000000000000000e+03
1.000000000000000000e+00,9.884699999999999598e-01,3.302000000000000000e+03
1.000000000000000000e+00,9.883499999999999508e-01,4.868000000000000000e+03
1.000000000000000000e+00,9.881299999999999528e-01,9.500000000000000000e+02
1.000000000000000000e+00,9.880499999999999838e-01,8.270000000000000000e+03
1.000000000000000000e+00,9.880200000000000093e-01,1.687000000000000000e+03
1.000000000000000000e+00,9.877299999999999969e-01,3.561000000000000000e+03
1.000000000000000000e+00,9.875800000000000134e-01,4.368000000000000000e+03
1.000000000000000000e+00,9.874699999999999589e-01,7.663000000000000000e+03
1.000000000000000000e+00,9.873100000000000209e-01,8.430000000000000000e+03
1.000000000000000000e+00,9.872199999999999864e-01,7.216000000000000000e+03
1.000000000000000000e+00,9.871900000000000119e-01,4.883000000000000000e+03
1.000000000000000000e+00,9.870499999999999829e-01,4.333000000000000000e+03
1.000000000000000000e+00,9.870299999999999629e-01,2.144000000000000000e+03
1.000000000000000000e+00,9.869200000000000195e-01,8.151000000000000000e+03
1.000000000000000000e+00,9.868700000000000250e-01,5.623000000000000000e+03
1.000000000000000000e+00,9.867299999999999960e-01,3.067000000000000000e+03
1.000000000000000000e+00,9.863600000000000145e-01,5.737000000000000000e+03
1.000000000000000000e+00,9.863199999999999745e-01,1.735000000000000000e+03
1.000000000000000000e+00,9.861100000000000421e-01,1.000000000000000000e+01
1.000000000000000000e+00,9.860900000000000221e-01,3.559000000000000000e+03
1.000000000000000000e+00,9.857900000000000551e-01,8.366000000000000000e+03
1.000000000000000000e+00,9.857599999999999696e-01,1.086000000000000000e+03
1.000000000000000000e+00,9.853300000000000392e-01,2.720000000000000000e+02
1.000000000000000000e+00,9.852999999999999536e-01,4.046000000000000000e+03
1.000000000000000000e+00,9.850499999999999812e-01,8.580000000000000000e+02
1.000000000000000000e+00,9.849400000000000377e-01,4.233000000000000000e+03
1.000000000000000000e+00,9.849099999999999522e-01,3.431000000000000000e+03
1.000000000000000000e+00,9.848700000000000232e-01,1.415000000000000000e+03
1.000000000000000000e+00,9.848500000000000032e-01,4.111000000000000000e+03
1.000000000000000000e+00,9.845800000000000107e-01,8.379000000000000000e+03
1.000000000000000000e+00,9.845199999999999507e-01,5.303000000000000000e+03
1.000000000000000000e+00,9.845000000000000417e-01,5.964000000000000000e+03
1.000000000000000000e+00,9.843499999999999472e-01,6.283000000000000000e+03
1.000000000000000000e+00,9.843399999999999928e-01,1.802000000000000000e+03
1.000000000000000000e+00,9.842100000000000293e-01,6.255000000000000000e+03
1.000000000000000000e+00,9.841199999999999948e-01,5.530000000000000000e+02
1.000000000000000000e+00,9.839799999999999658e-01,6.943000000000000000e+03
1.000000000000000000e+00,9.838200000000000278e-01,7.317000000000000000e+03
1.000000000000000000e+00,9.837399999999999478e-01,5.422000000000000000e+03
1.000000000000000000e+00,9.834600000000000009e-01,3.754000000000000000e+03
1.000000000000000000e+00,9.834300000000000264e-01,7.824000000000000000e+03
1.000000000000000000e+00,9.834100000000000064e-01,2.737000000000000000e+03
1.000000000000000000e+00,9.833899999999999864e-01,7.131000000000000000e+03
1.000000000000000000e+00,9.833600000000000119e-01,3.825000000000000000e+03
