1.00E+00,7.64E-01,3.00E+01,1 
1.00E+00,5.82E-01,3.00E+01,2 
1.00E+00,6.53E-01,6.00E+01,3 
1.00E+00,9.39E-01,3.00E+01,6 
1.00E+00,7.15E-01,3.00E+01,7 
1.00E+00,9.86E-01,6.00E+01,10 
1.00E+00,7.93E-01,3.00E+01,12 
1.00E+00,3.79E-01,1.86E+01,14 
1.00E+00,5.71E-01,3.00E+01,16 
1.00E+00,9.25E-01,3.00E+01,18 
1.00E+00,8.11E-01,3.84E+01,19 
1.00E+00,9.50E-01,3.00E+01,21 
1.00E+00,8.74E-01,3.00E+01,25 
1.00E+00,9.61E-01,3.00E+01,26 
1.00E+00,6.67E-01,6.00E+01,28 
1.00E+00,8.13E-01,2.90E+01,32 
1.00E+00,9.53E-01,3.00E+01,33 
1.00E+00,8.42E-01,3.00E+01,35 
1.00E+00,7.64E-01,3.00E+01,36 
1.00E+00,9.47E-01,6.00E+01,37 
1.00E+00,8.95E-01,3.00E+01,40 
1.00E+00,5.12E-01,3.00E+01,44 
1.00E+00,6.24E-01,3.00E+01,45 
1.00E+00,6.79E-01,3.00E+01,46 
1.00E+00,9.28E-01,3.00E+01,48 
1.00E+00,9.49E-01,3.00E+01,49 
1.00E+00,6.89E-01,3.00E+01,50 
1.00E+00,9.73E-01,5.93E+01,51 
1.00E+00,6.38E-01,2.18E+01,52 
1.00E+00,4.45E-01,3.00E+01,53 
1.00E+00,6.92E-01,2.33E+01,57 
1.00E+00,8.96E-01,6.00E+01,59 
1.00E+00,9.33E-01,3.00E+01,62 
1.00E+00,9.73E-01,3.00E+01,64 
1.00E+00,8.12E-01,6.00E+01,68 
1.00E+00,4.67E-01,3.00E+01,73 
1.00E+00,9.66E-01,3.00E+01,79 
1.00E+00,9.01E-01,3.00E+01,80 
1.00E+00,9.45E-01,6.00E+01,81 
1.00E+00,7.24E-01,3.00E+01,84 
1.00E+00,7.55E-01,3.00E+01,86 
1.00E+00,7.51E-01,3.00E+01,89 
1.00E+00,6.73E-01,3.00E+01,91 
1.00E+00,4.76E-01,3.00E+01,94 
1.00E+00,9.24E-01,3.00E+01,95 
1.00E+00,6.04E-01,3.00E+01,97 
1.00E+00,8.60E-01,3.00E+01,98 
1.00E+00,9.25E-01,3.00E+01,99 
1.00E+00,8.70E-01,3.00E+01,104 
1.00E+00,9.79E-01,6.06E+01,105 
1.00E+00,6.42E-01,3.00E+01,109 
1.00E+00,9.50E-01,3.00E+01,113 
1.00E+00,9.31E-01,3.00E+01,116 
1.00E+00,9.02E-01,3.00E+01,117 
1.00E+00,8.64E-01,3.00E+01,118 
1.00E+00,9.72E-01,3.00E+01,122 
1.00E+00,6.97E-01,3.00E+01,124 
1.00E+00,8.69E-01,3.00E+01,127 
1.00E+00,7.50E-01,3.00E+01,129 
1.00E+00,9.83E-01,3.00E+01,130 
1.00E+00,8.14E-01,3.00E+01,134 
1.00E+00,9.43E-01,6.00E+01,135 
1.00E+00,9.05E-01,3.00E+01,140 
1.00E+00,4.49E-01,3.00E+01,142 
1.00E+00,8.30E-01,6.00E+01,143 
1.00E+00,8.09E-01,3.00E+01,144 
1.00E+00,9.56E-01,3.00E+01,146 
1.00E+00,9.27E-01,3.00E+01,148 
1.00E+00,8.61E-01,3.00E+01,150 
1.00E+00,9.72E-01,3.00E+01,151 
1.00E+00,9.43E-01,3.00E+01,152 
1.00E+00,7.89E-01,3.00E+01,153 
1.00E+00,7.74E-01,3.00E+01,154 
1.00E+00,6.24E-01,3.00E+01,160 
1.00E+00,7.40E-01,3.00E+01,163 
1.00E+00,8.24E-01,3.00E+01,166 
1.00E+00,8.72E-01,3.00E+01,168 
1.00E+00,7.45E-01,3.00E+01,169 
1.00E+00,9.04E-01,3.00E+01,171 
1.00E+00,5.60E-01,3.00E+01,177 
1.00E+00,9.77E-01,3.00E+01,179 
1.00E+00,6.80E-01,6.00E+01,182 
1.00E+00,7.15E-01,3.00E+01,183 
1.00E+00,9.57E-01,3.00E+01,184 
1.00E+00,7.37E-01,3.00E+01,185 
1.00E+00,9.37E-01,3.00E+01,188 
1.00E+00,9.15E-01,3.00E+01,193 
1.00E+00,9.23E-01,3.00E+01,194 
1.00E+00,5.90E-01,3.00E+01,197 
1.00E+00,9.24E-01,3.00E+01,199 
1.00E+00,8.75E-01,3.00E+01,200 
1.00E+00,9.54E-01,6.00E+01,202 
1.00E+00,9.41E-01,3.00E+01,206 
1.00E+00,7.78E-01,3.00E+01,207 
1.00E+00,9.29E-01,3.00E+01,210 
1.00E+00,5.09E-01,3.00E+01,219 
1.00E+00,9.89E-01,3.00E+01,226 
1.00E+00,9.69E-01,3.00E+01,228 
1.00E+00,7.93E-01,3.00E+01,233 
1.00E+00,6.86E-01,1.36E+01,236 
1.00E+00,7.16E-01,3.00E+01,238 
1.00E+00,8.60E-01,6.00E+01,241 
1.00E+00,8.95E-01,3.00E+01,242 
1.00E+00,5.97E-01,3.00E+01,244 
1.00E+00,7.23E-01,4.37E+01,245 
1.00E+00,9.37E-01,6.00E+01,250 
1.00E+00,8.70E-01,3.00E+01,256 
1.00E+00,5.79E-01,1.76E+01,258 
1.00E+00,9.61E-01,6.00E+01,261 
1.00E+00,8.81E-01,3.00E+01,262 
1.00E+00,9.31E-01,3.00E+01,263 
1.00E+00,7.22E-01,3.00E+01,265 
1.00E+00,8.45E-01,3.00E+01,266 
1.00E+00,6.94E-01,3.00E+01,269 
1.00E+00,9.85E-01,3.00E+01,272 
1.00E+00,9.67E-01,3.00E+01,273 
1.00E+00,9.18E-01,3.00E+01,274 
1.00E+00,8.33E-01,6.00E+01,275 
1.00E+00,9.73E-01,3.00E+01,277 
1.00E+00,3.86E-01,3.00E+01,279 
1.00E+00,9.30E-01,3.00E+01,280 
1.00E+00,5.54E-01,3.00E+01,281 
1.00E+00,5.73E-01,3.00E+01,283 
1.00E+00,9.05E-01,6.00E+01,284 
1.00E+00,6.81E-01,3.00E+01,287 
1.00E+00,9.75E-01,3.00E+01,289 
1.00E+00,9.38E-01,1.25E+01,292 
1.00E+00,5.99E-01,3.00E+01,294 
1.00E+00,7.97E-01,3.00E+01,297 
1.00E+00,8.37E-01,3.00E+01,299 
1.00E+00,9.82E-01,3.00E+01,302 
1.00E+00,9.76E-01,6.00E+01,304 
1.00E+00,9.55E-01,3.00E+01,305 
1.00E+00,9.04E-01,3.00E+01,306 
1.00E+00,9.60E-01,3.00E+01,309 
1.00E+00,9.56E-01,6.00E+01,311 
1.00E+00,8.64E-01,3.00E+01,312 
1.00E+00,8.70E-01,6.00E+01,313 
1.00E+00,9.60E-01,3.00E+01,315 
1.00E+00,9.48E-01,3.00E+01,320 
1.00E+00,8.13E-01,3.00E+01,322 
1.00E+00,6.98E-01,1.83E+01,323 
1.00E+00,9.22E-01,3.00E+01,328 
1.00E+00,5.74E-01,3.00E+01,330 
1.00E+00,9.61E-01,3.00E+01,332 
1.00E+00,9.69E-01,3.00E+01,333 
1.00E+00,8.79E-01,3.00E+01,334 
1.00E+00,6.11E-01,3.00E+01,338 
1.00E+00,8.99E-01,3.00E+01,339 
1.00E+00,7.98E-01,3.00E+01,341 
1.00E+00,9.18E-01,3.00E+01,346 
1.00E+00,4.57E-01,3.00E+01,347 
1.00E+00,7.72E-01,3.00E+01,349 
1.00E+00,9.54E-01,3.00E+01,350 
1.00E+00,9.65E-01,3.00E+01,351 
1.00E+00,9.77E-01,3.00E+01,352 
1.00E+00,6.42E-01,3.00E+01,354 
1.00E+00,5.75E-01,6.00E+01,355 
1.00E+00,9.48E-01,3.00E+01,356 
1.00E+00,9.37E-01,6.00E+01,358 
1.00E+00,8.80E-01,3.00E+01,359 
1.00E+00,6.46E-01,3.00E+01,361 
1.00E+00,5.71E-01,3.00E+01,363 
1.00E+00,9.75E-01,3.00E+01,364 
1.00E+00,9.33E-01,3.00E+01,365 
1.00E+00,7.89E-01,3.00E+01,366 
1.00E+00,6.64E-01,3.00E+01,367 
1.00E+00,5.14E-01,3.00E+01,369 
1.00E+00,9.77E-01,3.00E+01,371 
1.00E+00,4.88E-01,3.00E+01,374 
1.00E+00,8.47E-01,3.00E+01,376 
1.00E+00,9.08E-01,1.47E+01,377 
1.00E+00,4.50E-01,3.00E+01,378 
1.00E+00,8.81E-01,3.00E+01,381 
1.00E+00,7.74E-01,6.00E+01,382 
1.00E+00,8.66E-01,2.23E+01,383 
1.00E+00,4.67E-01,3.00E+01,386 
1.00E+00,9.39E-01,3.00E+01,387 
1.00E+00,8.09E-01,5.71E+01,388 
1.00E+00,9.13E-01,3.00E+01,391 
1.00E+00,9.25E-01,3.00E+01,393 
1.00E+00,9.72E-01,3.00E+01,398 
1.00E+00,5.68E-01,3.00E+01,403 
1.00E+00,4.55E-01,3.00E+01,407 
1.00E+00,9.64E-01,3.00E+01,408 
1.00E+00,9.45E-01,3.00E+01,409 
1.00E+00,5.56E-01,2.11E+01,410 
1.00E+00,9.76E-01,3.00E+01,416 
1.00E+00,5.46E-01,3.00E+01,417 
1.00E+00,9.19E-01,3.00E+01,418 
1.00E+00,9.57E-01,6.00E+01,419 
1.00E+00,7.01E-01,3.00E+01,423 
1.00E+00,6.51E-01,2.89E+01,425 
1.00E+00,8.71E-01,3.00E+01,426 
1.00E+00,8.44E-01,2.36E+01,429 
1.00E+00,9.56E-01,3.00E+01,433 
1.00E+00,9.80E-01,3.00E+01,435 
1.00E+00,9.69E-01,3.00E+01,436 
1.00E+00,8.92E-01,3.00E+01,437 
1.00E+00,9.07E-01,3.00E+01,440 
1.00E+00,5.93E-01,3.00E+01,446 
1.00E+00,5.98E-01,3.00E+01,447 
1.00E+00,7.39E-01,3.00E+01,448 
1.00E+00,8.83E-01,3.00E+01,450 
1.00E+00,9.03E-01,3.00E+01,452 
1.00E+00,9.68E-01,6.00E+01,454 
1.00E+00,7.50E-01,6.00E+01,455 
1.00E+00,7.01E-01,3.00E+01,458 
1.00E+00,9.29E-01,3.00E+01,459 
1.00E+00,4.60E-01,3.00E+01,460 
1.00E+00,8.79E-01,3.00E+01,462 
1.00E+00,8.29E-01,6.00E+01,463 
1.00E+00,9.58E-01,1.32E+01,464 
1.00E+00,9.43E-01,4.21E+01,467 
1.00E+00,9.73E-01,3.00E+01,469 
1.00E+00,6.29E-01,1.54E+01,471 
1.00E+00,9.13E-01,3.00E+01,472 
1.00E+00,9.28E-01,3.00E+01,475 
1.00E+00,9.54E-01,3.00E+01,476 
1.00E+00,8.75E-01,3.00E+01,478 
1.00E+00,6.75E-01,3.00E+01,479 
1.00E+00,9.15E-01,3.00E+01,480 
1.00E+00,9.68E-01,3.00E+01,481 
1.00E+00,8.92E-01,3.00E+01,483 
1.00E+00,6.72E-01,6.00E+01,487 
1.00E+00,9.70E-01,3.00E+01,488 
1.00E+00,8.51E-01,3.00E+01,490 
1.00E+00,9.42E-01,3.00E+01,491 
1.00E+00,6.49E-01,3.00E+01,492 
1.00E+00,8.19E-01,6.00E+01,495 
1.00E+00,6.60E-01,3.00E+01,496 
1.00E+00,8.38E-01,3.00E+01,499 
1.00E+00,9.67E-01,3.00E+01,500 
1.00E+00,6.95E-01,3.00E+01,501 
1.00E+00,8.98E-01,3.00E+01,505 
1.00E+00,9.81E-01,3.00E+01,506 
1.00E+00,6.46E-01,3.00E+01,507 
1.00E+00,7.60E-01,3.00E+01,510 
1.00E+00,8.89E-01,3.00E+01,512 
1.00E+00,9.61E-01,3.00E+01,515 
1.00E+00,9.69E-01,3.00E+01,518 
1.00E+00,7.92E-01,6.00E+01,525 
1.00E+00,7.68E-01,2.42E+01,526 
1.00E+00,9.32E-01,3.00E+01,527 
1.00E+00,8.12E-01,3.00E+01,528 
1.00E+00,9.36E-01,3.00E+01,531 
1.00E+00,9.52E-01,3.00E+01,532 
1.00E+00,8.60E-01,6.00E+01,534 
1.00E+00,9.43E-01,3.00E+01,538 
1.00E+00,8.29E-01,3.00E+01,540 
1.00E+00,7.77E-01,3.00E+01,541 
1.00E+00,8.60E-01,3.00E+01,543 
1.00E+00,9.13E-01,3.00E+01,546 
1.00E+00,8.45E-01,1.28E+01,548 
1.00E+00,9.38E-01,4.10E+01,552 
1.00E+00,9.84E-01,3.00E+01,553 
1.00E+00,9.36E-01,3.20E+01,555 
1.00E+00,7.88E-01,2.88E+01,558 
1.00E+00,8.49E-01,6.00E+01,560 
1.00E+00,9.52E-01,6.00E+01,566 
1.00E+00,8.65E-01,3.00E+01,568 
1.00E+00,8.62E-01,3.00E+01,569 
1.00E+00,9.49E-01,6.00E+01,571 
1.00E+00,7.48E-01,5.80E+01,573 
1.00E+00,8.18E-01,3.00E+01,574 
1.00E+00,9.68E-01,3.00E+01,575 
1.00E+00,9.69E-01,3.00E+01,576 
1.00E+00,6.95E-01,3.00E+01,580 
1.00E+00,8.75E-01,3.00E+01,581 
1.00E+00,9.57E-01,3.00E+01,582 
1.00E+00,7.84E-01,6.00E+01,588 
1.00E+00,7.62E-01,3.00E+01,590 
1.00E+00,9.18E-01,3.00E+01,594 
1.00E+00,6.82E-01,1.18E+01,597 
1.00E+00,9.61E-01,3.00E+01,599 
1.00E+00,9.68E-01,3.00E+01,600 
1.00E+00,4.96E-01,6.00E+01,602 
1.00E+00,9.68E-01,3.00E+01,606 
1.00E+00,8.73E-01,3.00E+01,607 
1.00E+00,7.46E-01,1.57E+01,609 
1.00E+00,8.37E-01,3.00E+01,615 
1.00E+00,9.55E-01,3.00E+01,616 
1.00E+00,7.36E-01,3.00E+01,617 
1.00E+00,7.74E-01,2.56E+01,618 
1.00E+00,7.98E-01,3.00E+01,622 
1.00E+00,9.24E-01,6.00E+01,627 
1.00E+00,9.66E-01,3.00E+01,628 
1.00E+00,5.33E-01,1.84E+01,630 
1.00E+00,4.37E-01,3.00E+01,631 
1.00E+00,8.91E-01,3.88E+01,632 
1.00E+00,9.19E-01,3.00E+01,633 
1.00E+00,9.09E-01,3.00E+01,637 
1.00E+00,7.63E-01,3.00E+01,639 
1.00E+00,6.53E-01,6.00E+01,641 
1.00E+00,7.77E-01,6.00E+01,642 
1.00E+00,7.99E-01,3.00E+01,644 
1.00E+00,9.74E-01,3.00E+01,647 
1.00E+00,9.10E-01,3.00E+01,651 
1.00E+00,6.01E-01,6.00E+01,652 
1.00E+00,9.49E-01,3.00E+01,654 
1.00E+00,8.65E-01,2.64E+01,655 
1.00E+00,8.97E-01,3.00E+01,661 
1.00E+00,8.33E-01,3.00E+01,663 
1.00E+00,8.49E-01,3.00E+01,665 
1.00E+00,4.05E-01,3.00E+01,667 
1.00E+00,6.79E-01,6.00E+01,668 
1.00E+00,5.49E-01,3.00E+01,669 
1.00E+00,7.39E-01,3.00E+01,671 
